v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,J,fault point
(94.15367974005675-62.177334918524146j),(111.19319005500458-73.42990988559065j),(-133.4580049508637+88.13317858948828j),(25.912629952363798-17.11221776584951j),(-2.1473503905915705+1.4180701677497205j),(-261.0276216266422+172.37777533150026j),(-591.7670030569171+390.79189729371126j),(-313.60938703522373+207.1017929954186j),(573.6739320541093-378.8435704885125j),(-223.16153370872203+147.37171675761383j),(-13.591078381917+8.975294803022397j),(-8.851835719321892+5.845587296041465j),(-0.8622732033179452+0.5694291492588268j),(-32.68047153280293+21.581574181703434j),(-402.1758160720532+265.5894117052142j),(-323.4904304993103+213.62704989995174j),,(152.85045921328955-100.93959387666511j),(-41.09549236366468+27.13869706836474j),(139.8553359959847-92.35785675475316j),(71.82356598422112-47.430944064777805j),(349.3709673693711-230.71807399251693j),(-91.25077913440602+60.260313473466994j),(-36.75023980028499+24.269173278272326j),(-101.60689594213726+67.09929995798264j),(136.44764603986152-90.1074818327604j),(-14.449393730470197+9.542110258775606j),(-101.60689594213726+67.09929995798264j),(-100.66897218533612+66.47991259345615j),(-0.5486241620621322+0.36230116935535184j),(-4.441549298206944+2.9331163586403934j),(446.9659660426083-295.1679917825822j),(10.783315718771805-7.121100681665788j),(19.45413811517525-12.84715015364251j),(91.24240683384944-60.2547845622531j),(80.76790662528519-53.3376198866916j),(293.30757406879883-193.6948541720855j),(-311.5252387394275+205.72546031287914j),,,(-36.75023980028498+24.26917327827232j),(1.2057397539339594-0.7962480564956144j),(-112.47823219146869+74.27852775718034j),(-201.0601085949616+132.7763476199558j),(7.333224728273861-4.842724906998014j),(2.344194016077778-1.5480620285269409j),(134.78455520272075-89.0092076467029j),,(-16.11660803668722+10.643107506942725j),(-15.259930108063879+10.077373372786953j),(398.9463271122381-263.4567173992192j),(105.98884596732344-69.9930580677501j),(25.912629952363815-17.112217765849522j),(247.19924017876045-163.24577000744011j),(11.97047197583624-7.905076543256182j),(125.01799455000025-82.55955305664516j),(-165.21470828051946+109.10471347041515j),(-30.55954866812032+20.180956259410774j),(-38.81683591578648+25.63391482814709j),,(37.25172904117874-24.60034742436172j),(262.55160161274864-173.38418330479323j),(-64.60474886949777+42.66377181301959j),(223.30674108624376-147.46760900282118j),(0.5510638588970298+0.8344630749275336j),51
,,(32.60706612845632+88.88379729867648j),(-1.4165849095180487-3.861477308566647j),(1.2502001040025104+3.4079279684094694j),,(126.6652675131857+345.2776130815185j),(93.67058944590158+255.33722207196993j),(-147.46952126432942-401.9880532689942j),(87.81068346482996+239.363669181349j),(11.827390483740277+32.24035471905349j),(5.153591135101796+14.048205012007623j),(-6.558319902508083-17.877363591619797j),(5.356862325262544+14.6023031694969j),(93.1600049953485+253.9454168531861j),(84.20988920544752+229.548242494252j),(3.113302071510689+8.48656880577824j),(-41.91064114594319-114.24446828789075j),(26.94849146733624+73.45905466169656j),(-42.48984103935704-115.82331275426498j),(-11.773053956724334-32.09223845388039j),(-101.02704982259868-275.3902415733919j),(24.713238067390293+67.36596400063318j),(9.238157602274203+25.182349264387526j),(35.377110741436795+96.43467853768426j),(-36.69202138245505-100.01900134740013j),(8.41252253184058+22.93174566963305j),(35.377110741436795+96.43467853768426j),(-143.4305296792418-390.97814186127374j),(-7.9291884675356865-21.614222442306268j),(162.829250915547+443.85723252918683j),,(3.991265892917011+10.87981565693692j),(-11.326314327384921-30.87446821650117j),(-33.47836190185615-91.25886767774618j),(-20.303177738839278-55.34455407759266j),(-71.66223912278355-195.34452781079833j),(108.26880787891982+295.1305933311469j),(-18.331644054828732-49.970338573298164j),(-44.90206011032845-122.3987952002956j),(9.238157602274203+25.182349264387526j),(17.426388432851645+47.50269683913188j),(28.848720641109388+78.63890077349637j),,(-1.0681548671996328-2.911689764597094j),(-13.206956594761776-36.00092226257579j),(6.964257155846477+18.983910387322556j),(14.645573766774879+39.92245744773663j),(2.3475393097885267+6.399171496751786j),(8.426410583656684+22.969603193448076j),(-102.64561669549627-279.8023027284258j),(-51.598502923405995-140.6526688629839j),(-1.4165849095180594-3.8614773085666765j),(-63.40232846540478-172.82878776588467j),(-1.7436146275958966-4.752929580223412j),(8.964927905164016+24.437550792846217j),(42.711971719459946+116.42882010860046j),(12.889515018930307+35.13560636542573j),(8.341089215967354+22.737025165082443j),(51.94216158700829+141.58945007706873j),(-30.533990234083646-83.23278727360139j),(-72.72981568956114-198.25464118280345j),(-8.193988094037072-22.336041333769614j),(-77.7501097289325-211.93949084138154j),(0.9388205192271608-0.34440678372825956j),55
(9.150490296033018-1.2139185598978797j),(154.48289629874725-20.49394610965577j),(-12.737321264047429+1.6897532466115304j),(8.904809114112043-1.1813261045317653j),(-32.08276863541982+4.256150986393567j),(-51.325030048066246+6.808859913186795j),(-174.6241155345571+23.16591220746382j),(-11.83467559608938+1.5700068402554987j),(112.79967850522773-14.964184306864137j),(-66.62974165173333+8.839207235409546j),(-291.25915522893047+38.63890161446935j),(-132.2520062985772+17.54476097299113j),(-23.649652033962347+3.137400358929351j),(-110.02062912083234+14.59551120657651j),(-126.97327781058205+16.84447647708636j),(-31.011400322675552+4.1140215663022115j),(-19.570560490302235+2.5962616032805754j),(18.874679675851894-2.5039449504227127j),(-83.35956909426237+11.058612685757844j),(15.790409780859775-2.0947808129678744j),(241.79803854280183-32.0773114049703j),(-52.82478936098022+7.007820363001734j),(-17.786622708369865+2.359601586917345j),(15.036508727762964-1.994767103202232j),(-78.31627331561447+10.389561066588383j),(63.380452518616664-8.408151384022567j),(-215.88305197321918+28.639388172598938j),(-78.31627331561447+10.389561066588383j),(-16.162365508136773+2.1441250498551168j),(-14.301035034169791+1.8971979961832939j),(-77.00312912147423+10.215357274494309j),(143.35799703709833-19.018099323985226j),(231.59128438116213-30.723267204901504j),(290.65708832863936-38.55903046429935j),(304.65530680600875-40.41605633563992j),(-33.04651451239856+4.384003043413586j),(27.9934710658096-3.71365828315042j),,(38.707865954903575-5.135046907493837j),(-53.20938450926862+7.058841365532752j),(15.036508727762964-1.994767103202232j),(31.4301258593638-4.169570360306117j),(-25.9361250261992+3.4407274935622185j),(104.04830381477925-13.803213056398844j),,(49.81655594663399-6.608743345701034j),(82.22807216602014-10.908506508140656j),(-133.83929670853297+17.755333437007465j),(46.367701568528-6.151212852304091j),(-327.2054396889604+43.40759273961227j),(38.212961568697985-5.06939210645544j),,(8.904809114112048-1.181326104531766j),,(-34.439211461029856+4.568760430128657j),(96.36163192056407-12.783486968029742j),(-118.77357420874033+15.756690788460212j),,(-17.612482673342665+2.3364998935979795j),(11.832029415001168-1.569655793674178j),(134.2832875543339-17.8142339670016j),(29.62577627616618-3.930202482003774j),(151.357290855107-20.079298332738546j),(172.11973268122216-22.83367680494432j),(0.13150941029904867+0.9913149222133179j),34
(-59.318169549466965-64.24560134539658j),(-321.99381548593743-348.74114394480017j),(160.3781045758083+173.70036616715345j),,(4.514093887693601+4.889069884440839j),,(791.2485509201747+856.9758533285197j),(90.97915442930606+98.5365956266092j),(-576.7332956660459-624.6412806969442j),(30.91322331303966+33.48111778153499j),,(18.60805655683138+20.153787489444277j),(-119.85588267355669-129.8120511072841j),(-7.959358807026713-8.620525494381251j),(339.9593445940113+368.1990306227415j),(343.80197366528427+372.36085856359455j),(-48.76043635464749-52.81086013377187j),(-278.48865668140184-301.62210587850365j),(40.50236192564298+43.86680535804245j),(-95.19911710602254-103.10710145778948j),(17.49269535155767+18.94577564595037j),(-40.15137688586476-43.48666475163036j),(86.24521284465034+93.40941577345205j),(73.66783113318385+79.7872582196875j),(56.01007648300542+60.66271215688034j),(103.7579922418598+112.37694380320232j),(30.375070694275344+32.89826199096173j),(56.01007648300542+60.66271215688034j),(-189.04397009891883-204.74744301740427j),(-19.851368311066345-21.50037845671972j),(428.60639417789446+464.2097985083283j),(-174.82533179356489-189.347693241269j),(77.11942530032353+83.52556883433364j),(-40.89589027521196-44.29302325479392j),(-26.149633129029045-28.321826484126092j),(-161.90361038694857-175.3525924400979j),,(228.5021369946102+247.48331432723452j),(-340.7490633232313-369.05434957539643j),(-218.12981329825686-236.24938417931216j),(73.66783113318385+79.7872582196875j),(43.62838095331063+47.25249601193527j),(119.24396685938945+129.14930477251818j),(309.67225783364506+335.39606120040844j),(-20.9035246378145-22.639935129400392j),(119.87017123269527+129.82752658606555j),(69.76021162952301+75.55504123206896j),(126.75505313425819+137.28432070694757j),(45.94075944160934+49.7569587700961j),(-212.2401037026001-229.8704291711477j),(-434.47824057265353-470.5694064582079j),,(22.186507038166035+24.029492097394957j),(-262.06864589909645-283.83812038435616j),(-34.122103869038426-36.95655309134798j),(-202.1786338065191-218.97317477503427j),(104.20020244152873+112.85588744584298j),(-8.101244058358413-8.774196846061212j),(155.04437730383023+167.92357772942506j),(367.6824009163723+398.2249811551004j),(-14.389674082807794-15.584993124970124j),(24.109108096141536+26.111799458783214j),(-35.94856125201079-38.93473033100377j),(-123.09624786228966-133.3215864100421j),(0.7347205781885534-0.6783698637073124j),50
(-0.2976178657934734+8.863546729575368j),(-7.035846274511238+209.5390075793182j),(2.044039498719618-60.874838833000105j),(0.1099703836722866-3.275097857280649j),(0.5338889287977759-15.900085353363208j),(2.4007417242168443-71.4980144135688j),(9.194910778952769-273.83947917992015j),(0.06800760730916779-2.0253777566220252j),,(-1.5842200633549173+47.18066411786321j),(-8.551802250698417+254.68665555095671j),,(-3.212096999139896+95.66150128756694j),(1.5726966405288716-46.83747774216967j),(6.049632957045167-180.1679622578791j),(3.999083368220737-119.09924229578786j),(-0.24168761151651463+7.1978522960131475j),(-5.728164273167785+170.59409916318333j),(0.29768994267606197-8.865693297004183j),(-0.5865573453960383+17.468636926861116j),,(-0.776930557259465+23.138262488190026j),(0.8745643317878999-26.04595595145182j),(1.5156734549541893-45.13923402732098j),(0.46045113358713186-13.712987721199474j),(1.816054629862674-54.085076621104186j),(3.5925070143830924-106.99073361546199j),(0.46045113358713186-13.712987721199474j),(-3.8182396364117075+113.71342023377346j),(0.3906950230108665-11.63553667800436j),(8.735136929166547-260.1466620778552j),(-3.108719638205073+92.58275442879527j),(1.650497313203901-49.15450899971537j),(-4.836820765023912+144.04843190132866j),(-4.020822981664689+119.74668353433599j),(-3.331074103173989+99.2048340056623j),(-4.492291540630998+133.78778819981764j),(4.98187137692062-148.36827632085735j),,(0.016043557873150146-0.47780338904786124j),(1.5156734549541895-45.13923402732099j),(-0.8586507002128626+25.57202198002663j),(1.341677054375715-39.95733668660347j),(11.28736827436143-336.1562851309277j),(-0.430429361598775+12.8188902576147j),(5.761882209616936-171.59827444864584j),(-1.3734002739693028+40.90210604220212j),(3.2109323677889985-95.62681666144785j),(0.9459769153974713-28.172739470363222j),(-7.73876838023735+230.47317735687574j),(-5.154764012067574+153.51730172206715j),(-6.64428657044659+197.87771928554324j),(0.1099703836722869-3.2750978572806577j),(-2.9486731960934063+87.81630966319968j),,(-4.161833432728488+123.94620535749763j),(10.723811901991583-319.37265479364015j),(-0.4609536799162425+13.72795437268047j),(1.667211784842686-49.65229329783052j),(7.563535433673068-225.2544536546115j),(0.3460575437198041-10.306159550284022j),(2.624992359606077-78.17656504630779j),(1.3759764591655768-40.9788290501114j),(-1.0119573196032257+30.13774380353656j),(0.9994367439386838+0.03355882693483124j),56
(-0.6695487773679297+4.2088153726049j),(3.448772766698771-21.679149193825673j),(-2.559088043724989+16.086548825643533j),(-8.493996096710461+53.39366235155693j),(-1.0122832780580975+6.363260700542759j),(11.76042867244861-73.92661245623535j),(33.84886553115166-212.7755742498515j),(-21.03587857025244+132.2325304674198j),(-25.846503588863385+162.4723475122075j),(-25.752601834424507+161.88207662985215j),(8.472705064093168-53.25982591064733j),(-4.172847299652377+26.230716052310413j),(-23.749820963468807+149.29250107902516j),,(42.21022402963984-265.3354703677102j),(-4.13665964529922+26.003238740591897j),(18.66769543118266-117.34601892744963j),(-2.7901255401469025+17.53886148673342j),(-1.2296955731820236+7.72992470000229j),(-1.0623722236396826+6.678122188289901j),(-11.655920278173832+73.26966773277687j),(-0.6854378859740357+4.308695062955851j),(0.9240743964042328-5.808775486538613j),(-3.501476551815522+22.010447686918063j),,(2.9709908814080315-18.67578960071452j),(-6.8115942863912+42.81800477212576j),(1.3942140134739773-8.764095419124153j),(-22.304336030280158+140.20611422668983j),(4.070991936105192-25.590448405844263j),(59.891983768632045-376.48385076910097j),(-22.470230865570574+141.24893703005728j),(-45.62859328483023+286.82350164609335j),(9.170882772233856-57.64860410001862j),(-4.695192800926768+29.5142046492384j),(7.695376485284011-48.37350159396611j),(5.624240420870962-35.354242054839396j),(46.59595260066411-292.9043681892591j),(2.117198253906575-13.308808647107032j),,(-3.5014765518155238+22.010447686918074j),(-8.947029961014929+56.24145471089905j),(1.262823250906227-7.93816685349025j),(9.135630461059495-57.42700639988727j),(4.556135863505844-28.640086144855072j),(31.02135802729849-195.00172796615738j),(-42.53246524487739+267.3610939312544j),(33.260267411557116-209.0756185516656j),(-10.013255913309699+62.943801620305074j),(23.630372895271538-148.54164485667056j),(5.583543876198574-35.098421644708274j),,(-8.493996096710461+53.39366235155693j),(-2.7753721055350034+17.446120696977395j),(7.437259690395051-46.75096717828577j),(-33.176924561695756+208.55172144431504j),(-12.289001793461848+77.24924816623049j),(-0.04443957196985959+0.27934925726247123j),(-0.9633472846683+6.05564672496008j),(-4.095381730046132+25.743763807414904j),,(-36.78239013437454+231.21584904879182j),(17.223605011599957-108.2683980537859j),(-3.0641363938816277+19.261306710206014j),(-0.9875815983119247-0.15710692752283104j),61
(-8.87681616290396-21.29305691089151j),,(10.14843347095958+24.343319438852337j),(-1.7717745943897587-4.250003219540711j),(0.6439534072183682+1.5446683018134688j),(49.25310595219916+118.14474568720351j),(134.56275380768778+322.77928508728303j),(35.68802630010536+85.60582545588515j),(-108.24610354029993-259.65283056079875j),(-10.88612628722758-26.112842974237996j),(27.92878808603663+66.99353273231021j),(2.654513113728361+6.367451771450789j),(-31.59802026850793-75.79501833782903j),(3.801333749864919+9.118361176772078j),(54.012376590918855+129.5609357608573j),(26.03256674600319+62.44501576766798j),(3.8939208499971434+9.340452336051523j),(-21.960996949495218-52.67843214098291j),(33.68753189863921+80.80718590329991j),(-13.61156471884742-32.650425207170855j),,(17.938642397283918+43.02990244021688j),(10.331316886048192+24.782006789595684j),(-1.1908862047106865-2.85661066602564j),(-0.07241203758893956-0.1736966958782322j),(-22.5332306854475-54.05106454457861j),(4.333124377719001+10.393981612722543j),(98.9347761994139+237.31750003835546j),(1.1232081665051303+2.6942695413833824j),(-8.759726599482832-21.012191036027897j),(38.17983773142463+91.58300033982842j),(-78.66239088814527-188.6895859044268j),(-36.101463574748145-86.59754853052102j),,,(2.6172723309050925+6.278121307294529j),(-22.303738191363472-53.50057474649372j),(65.83900992017394+157.92979819111096j),(-58.59416265493179-140.5513888269306j),(-35.380063745563916-84.86710742005626j),(-1.1908862047106874-2.8566106660256416j),(19.251705128862042+46.179581216702566j),(13.51208457127751+32.411799510205086j),(25.446762873403742+61.03983231349131j),(6.220312370095658+14.920830044163019j),(6.8233462989790805+16.367343696273238j),(7.532822420751418+18.069183090103255j),(26.282614031351144+63.04481089461653j),,(36.41724761724951+87.35502817920772j),(-31.77039526404404-76.20849886086876j),(-46.853178523906394-112.38797542466268j),(-1.7717745943897605-4.250003219540716j),(-29.696208538955865-71.23309155597424j),(10.153796953759072+24.356184968834523j),(-39.52516236378141-94.81006660262977j),(5.279584846893564+12.664281714042904j),(1.2372110540846275+2.9677313241541636j),(26.66095505552597+63.952347652350184j),(16.150027242246043+38.73950331636645j),(-50.5030997972025-121.14313943463166j),(-3.4147357933212508-8.19101829400298j),(-20.072300540705296-48.1479654306524j),(0.15914368783206573+0.38174223052837947j),(-0.9230044347693851+0.38478931039732367j),27
(290.085363434212+893.183389582975j),(176.85880943400554+544.5547097508064j),(-8.508417798611765-26.19772800455569j),,(-11.652519798729115-35.878532469880966j),(-658.4317458146045-2027.3353042477738j),(-1394.5022639104964-4293.723213453977j),(-102.78613748558192-316.48225747982104j),(1447.069571629437+4455.579866729428j),(-82.50715998949696-254.0425478619388j),(-73.68212173214846-226.86993394380985j),(-48.03416872552704-147.89895336376304j),,(-9.38932915697533-28.910086131386013j),(-227.6294790734065-700.8794490036431j),(-257.803617991905-793.7867207043205j),(60.078008073152034+184.98237296395303j),(58.28978363391114+179.47636484597186j),,(385.0181652946601+1185.48494090738j),(20.63541529921583+63.53719458371073j),(26.562780105279796+81.78776650536412j),(-95.04213959998954-292.63820620301317j),(-28.979144556224107-89.2278405760151j),(-86.8958420562895-267.55545964009116j),(13.139501318602653+40.457002677562095j),(-78.40911630521627-241.42452223923257j),(-86.8958420562895-267.55545964009116j),(124.10821527434531+382.13371085498807j),(-1.1139303265351008-3.42983200887877j),(-280.9144281768153-864.9457462152657j),(225.4258340212069+694.0943457021187j),(109.37075065185361+336.7565210183778j),,(35.14843079107593+108.22329737989557j),(63.688967862996094+196.1006495517761j),(18.699390752869608+57.576104557831066j),(-230.74989359777308-710.4873188691967j),(138.86258902447213+427.5629645108728j),(313.50386694905114+965.2898140530554j),(-28.979144556224107-89.2278405760151j),(2.448142409126886+7.537919560225199j),(-33.43546145049285-102.94900244904947j),(-204.44489110153762-629.4932590020409j),(19.617630061956913+60.403396803221895j),(-29.796346911273336-91.74403636340992j),(233.44277108107283+718.7787866281718j),(-153.04670585209348-471.23637635196684j),(-43.11468228953533-132.75167561804165j),(-101.20266938782937-311.60670158791584j),(262.61419712492903+808.598668901307j),(212.3575540109646+653.8566360245851j),(-27.336120195055233-84.16890878192947j),(73.48284645440022+226.25635811243345j),(32.02305937571547+98.60016506660156j),(132.26358671620608+407.2443962805262j),(-48.56540792756535-149.53465819746637j),(-271.1812690462972-834.9769950841243j),,(-101.83975415763506-313.56830877626265j),(79.34425319265829+244.3038427432433j),(50.81783851374093+156.46997393330128j),(101.57559268162642+312.7549459793763j),(190.9754955469296+588.0204999676918j),(-0.9510964130881682+0.3088941776900635j),8
(6.90785069206161-36.00168825698532j),(8.851000927908554-46.12881638206803j),(-11.467934439443619+59.76750498021803j),(1.4043845454311834-7.319239637828954j),(-0.09268718385146155+0.4830583704238003j),(-11.635672447477909+60.6417061960952j),(-23.95376576573377+124.83998947311107j),,(25.57232036763503-133.27542052137068j),(-39.62118293458252+206.4939646166725j),(17.82874677242614-92.91819003141454j),(-0.38207631522756125+1.9912694996444824j),(-13.667831358630226+71.23272138581783j),(-1.6965083551234124+8.841703106975507j),(-14.123205326998661+73.60599671853264j),(-26.809831427899574+139.7249645825089j),(-3.08648869906149+16.085872278625807j),(18.276725438278618-95.25292322018122j),(-23.43747502791586+122.14923383557975j),(10.364608069206906-54.01729209958633j),,(-8.559808915528947+44.61120916674964j),(-7.1156723807329465+37.08479383962101j),(-4.864780068436375+25.353804427752106j),(-15.474122887235835+80.6465821383126j),(8.3303291992703-43.4152283075311j),(-0.623686576306367+3.2504711944703466j),(-15.474122887235835+80.6465821383126j),(-10.337153200894534+53.87420539227598j),(-4.220642881533581+21.996750659312166j),(8.793033202698108-45.826705629386105j),(8.776242073480168-45.739195197193105j),(-18.86628555385693+98.32553732780723j),(0.8397089194447486-4.376316178808083j),(-4.495544265756616+23.429455906920484j),(10.691579278265571-55.72136997594623j),(25.20367385419596-131.35414320292634j),(-6.442892983114006+33.57846528410748j),(-7.737107441159659+40.32353079482962j),(-11.474057325532865+59.799415663590416j),(-4.864780068436374+25.3538044277521j),(9.275925599585758-48.343398926535116j),(-8.960270187495514+46.69829565935496j),(-11.690503175919773+60.9274678432796j),,,(18.052756726457073-94.08566409693698j),(3.877383209103775-20.20778209746784j),(-3.089344158233404+16.1007540928862j),,(33.29369334195325-173.51694789786265j),(-0.19471837330208258+1.0148149527297785j),(1.404384545431185-7.319239637828961j),(19.692450165600064-102.63126455423819j),(2.2945837973886682-11.958696595461912j),(3.5883109188287268-18.701222250976844j),(-18.036449369505753+94.00067494366367j),(-1.8417984823010276+9.59891256309147j),(3.5204645719290095-18.347627024423108j),(-24.18556506352766+126.04805930979035j),(25.777694713024275-134.3457712698579j),(28.486177197912486-148.4615862197246j),(49.45508570194172-257.74537660605216j),(34.008281830442925-177.24117315134123j),(0.9820850313787006+0.18843829531678707j),12
(3.5923673279289825+2.2928845123945067j),(-18.503892512870312-11.81039818281405j),(13.730417541363856+8.76365328360024j),(45.57331010495026+29.08787642783569j),(5.431259823967143+3.466586347210807j),(-63.098882640670766-40.27384661679363j),(-181.61120254686176-115.91618439451335j),(112.864970326919+72.03782877171689j),(138.67568453912523+88.51191994020732j),(138.17186822867282+88.19035131710272j),(-45.45907614241073-29.01496481841869j),(22.388809912605318+14.290007344308023j),(127.42623653010462+81.33178418061038j),(-28.455514037821477-18.162175934040555j),(-226.47286476234558-144.5498404503537j),(22.194650276195095+14.166081926159373j),(-100.15882549787455-63.927933532369714j),(14.970015882406761+9.554846270929232j),(6.597754113992646+4.211119533057936j),(5.700004832068054+3.6381170428797156j),,(3.6776180468547577+2.347297114239457j),(-4.957987800781346-3.1645130921525815j),(18.786667065093212+11.99088345397505j),,(-15.940422766361332-10.174223609555456j),(36.546626015408116+23.326454430068804j),(-7.480454060171291-4.774516549824393j),(119.67069575021753+76.38168923870509j),(-21.84231966043932-13.941201411901226j),(-321.3417946054369-205.10141552273598j),(120.56078054510316+76.94979975041261j),(244.8136316224048+156.2561211393923j),(-49.20504786634189-31.405889733834055j),,(-41.288431845878804-26.35298600576271j),(-30.176050222628856-19.26033500605101j),(-250.00385841100476-159.5688643900266j),(-11.35952165274848-7.250391980603145j),(-192.52629068533304-122.88290974844591j),(18.786667065093223+11.990883453975055j),(48.00399791677859+30.639300858983795j),(-6.775495887451508-4.324565993947643j),(-49.015906678757936-31.285167418970676j),(-24.44528938131381-15.602587460266642j),,(228.20180349311622+145.653362578462j),(-178.4531642894788-113.90051718988002j),(53.72467937373073+34.290615080391646j),(-126.7853551603216-80.92273164424162j),(-29.957698785986093-19.120968793847453j),(265.21702549344303+169.27890570918711j),(45.57331010495026+29.08787642783569j),(14.890858458383269+9.504322809652475j),(-39.903543437309125-25.469059365322316j),(178.0060002575536+113.61510776770598j),(65.93486543166908+42.08395689375301j),(0.23843410937026507+0.15218429149806212j),(5.168700814443849+3.29900396167768j),(21.97317957961173+14.024724797617072j),(32.001071400085834+20.42518325529603j),,(-92.4107667794678-58.98261413297525j),(16.44018156969863+10.49320246541915j),(-0.5380161282992433+0.8429345441313294j),61
(3.2750334263466483-22.83563648897858j),(4.088198754186355-28.505547422590887j),(-3.7441869058122736+26.1068758688366j),(0.6536826846575097-4.55789551517039j),(-0.237581684124913+1.6565720922023954j),(-18.171556714099598+126.70376437193494j),(-49.64589877428108+346.1630920948387j),(-13.166824332987812+91.80755584462929j),(39.936571948820024-278.46342950353267j),(4.016353027912423-28.0045928749885j),(-10.304112742738074+71.84689201694674j),(-0.9793623094805508+6.82874303217485j),(11.657847891252086-81.28600292956536j),(-1.4024730113859352+9.778942595202226j),(-19.927453213564572+138.9470025176845j),(-9.60451638314311+66.9688568713499j),(-1.4366323137998696+10.017123190968496j),(8.102341849328639-56.494731226942726j),(-12.42875722494063+86.66127793239488j),(5.021882690935741-35.015791502448j),(3.0822876216231743-21.491688944494793j),(-6.618324903460054+46.14721194768385j),(-3.811660342971267+26.577344008559834j),(0.43936835638226024-3.0635583717682975j),(-36.50122894684429+254.5100116919824j),,(-1.598673095974623+11.146975597470549j),(0.026715867403529193-0.1862801862133333j),(-0.4143990618418344+2.8894564133197522j),(3.2318341275166182-22.534423232122826j),(-14.08615910121552+98.21774830557952j),,,(2.1523953039303807-15.007882467925775j),(11.215583666772572-78.20225270550728j),(-0.9656226075050599+6.73294100546723j),(8.228793608958059-57.3764341106627j),(-24.290799120886458+169.37105260941888j),(21.61786813673481-150.73366105695962j),,(0.43936835638226057-3.0635583717682997j),(-7.102769354926714+49.525069805194576j),(-4.985180251393187+34.75987852125214j),(-9.388388525041915+65.46187463323395j),(-2.294936671045851+16.00177242883587j),(-2.517421426623832+17.553079038974957j),(-2.779177215113549+19.378208512998366j),(-9.696769416511538+67.61210427092135j),(5.043701259237409-35.16792457395764j),(-13.435864960282982+93.68347989360386j),(11.721444327393941-81.72943812813368j),(17.286121845986514-120.52994378731508j),(0.6536826846575103-4.557895515170395j),(10.956189000203974-76.3935864899847j),(-3.7461657217669604+26.120673444597596j),,(-1.9478624467934411+13.581748023599962j),(-0.45645955522944903+3.1827291872157066j),(-9.836355443527495+68.58538770254509j),(-5.958429022761437+41.54599403919433j),(18.632732382265548-129.91937732753985j),(1.2598406523280874-8.784418180028904j),(7.405521755559305-51.636053989781544j),(-0.058714846368023245+0.40939761938920927j),(-0.9898716674789715-0.14196507289611932j),24
(18.369763087496835-85.4909020600448j),(99.71565459691418-464.06593380620893j),(-49.66619516171271+231.14113154540615j),(-6.8707595181324+31.975775966461757j),(-1.3979331442872236+6.505830530067804j),(-81.26661853065363+378.2061038274307j),(-245.03534977773765+1140.3681685669426j),(-28.17459684715033+131.1215440377895j),(178.60385926476604-831.2031552732876j),(-9.57326554147734+44.552948391495256j),(68.34497979175664-318.0701866345621j),(-5.762578195921525+26.818419258558208j),(37.117196738850446-172.73944231236536j),(2.4648693094201524-11.471236712131322j),(-105.27925367563545+489.95832565006737j),(-106.46924632390059+495.4964234720395j),(15.100224276659109-70.27482001655386j),(86.24289462483193-401.3651576576187j),(-12.542848147693718+58.37306651376174j),(29.481442880973322-137.20346495059442j),(-5.417171025513532+25.210931430025155j),(12.434154435852106-57.867217666972934j),(-26.708580851703005+124.29886323955147j),(-22.813593463260723+106.17201077202716j),(-17.34530656154802+80.72319155079632j),(-32.13197154251073+149.53874032303875j),(-9.406609419302624+43.77734871986733j),(-17.34530656154802+80.72319155079632j),(58.543494686581745-272.45512893467117j),(6.14760933465466-28.610312774806456j),(-132.73163987753148+617.7187790060625j),(54.140239847803485-251.96285440862525j),(-23.882489681841218+111.14653883206591j),(12.664716752283201-58.940229894668114j),(8.098067911630942-37.68753725408935j),(50.13861669042959-233.33973053931922j),,(-70.76297453982133+329.32327417869055j),(105.52381526733176-491.09648899946785j),(67.5508536936117-314.3744091682733j),,(-13.510919640482692+62.87836714191596j),(-36.92769749062481+171.85753318847813j),(-95.89989128761668+446.3077816838499j),,(-37.12162164690528+172.7600353586305j),(-21.603474454809685+100.54024703399065j),(-39.25374491331248+182.68270776764078j),(-14.227021390103403+66.21102768033737j),(65.72691727163314-305.8860051930882j),(134.5500443896253-626.1814380675049j),(100.4360693384613-467.4186665452684j),,(81.15791458825892-377.70020736874784j),(10.566997749289577-49.17767122800324j),(62.61106221901124-291.38515083431304j),(-32.26891603463668+150.17606526338983j),(2.5088086027660084-11.675725458454618j),(-48.01443639869406+223.4540238803018j),(-113.86458226165007+529.9135216863106j),(4.45622152226118-20.738775775328026j),,(11.132618530737195-51.81000952216322j),(38.12067916735589-177.4095416275125j),(0.9776844433866879+0.21007886414311694j),50
