

v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,J,fault point
(83.59229042494117-322.03239969575213j),(241.44411775181538+221.35251740681213j),(-372.7824233277777+56.907017792460266j),(205.05671047219687-289.5130018772686j),(127.17537393579795+289.8577088431586j),(-357.38124682004843-57.66459815616389j),(300.8786670042577-220.78983110876996j),(-2.996725974591641+322.1160215185371j),(-297.2893329963099-165.02522183375825j),(359.07556740725704-124.45676073886207j),(-132.79408352082473+314.09353426091997j),(-200.0212113944404-251.74934344217107j),(372.3698546978372-12.560298470602675j),(-245.98546199972964+266.7934638698494j),(-77.74031842978037-306.9920600318226j),(339.099070349163+100.9068365863245j),(-328.41621225987825+186.1307122594163j),(54.262047557658605-323.845237060964j),(263.4237457177467+201.75551175652006j),(14.414801494735912-332.7425229369585j),(-280.68910052881597+196.78745266341417j),(321.78108118874525+97.0399921847241j),(-104.72477702211894-313.01728049312766j),(-196.34678828798644+277.87702708074704j),(339.8995012140525-19.810436083214995j),(-210.76845993164272-254.14904108915195j),(-87.45119347763583+324.21791411193874j),(315.513286601246-134.18355754508016j),(-290.45542166142377-163.49931304945602j),(32.380225051658954+330.01515829211945j),(251.6719479810317-231.77694538708272j),(-333.82076028707615-52.40389874094339j),(148.16247719381653+294.5438107911012j),(156.3588826904697-300.38648845723895j),(-335.4416144402901+65.24465425015225j),(245.41692350599402+222.2395846954501j),(41.493046191229695-331.4325226181534j),(-295.11529534588954+174.73432445063636j),(311.98183767595435+122.14416645074814j),(-78.5615203946424-321.03272284652127j),(-217.88463317363122+262.3733635293209j),(339.53323762544835+6.774547597859424j),(-188.79192216396734-270.48759028466225j),(-113.40736812838881+317.2024575632089j),(324.62580441626375-109.44223245843499j),(-275.41378186263705-186.11782379975088j),(5.25155570231783+332.3651957569765j),(269.12372143109224-211.9731963013782j),(-327.59498445366233-78.47391283391724j),(123.25376937131094+305.9654686878754j),(179.9675571335907-287.9967859655364j),(-338.8102395403614+38.98320757092745j),(225.8430259274345+241.30457791595504j),(68.30634285703688-328.00620638056904j),(-307.65707280861875+151.5654547002726j),(300.1904778668267+146.46840626192807j),(-51.89662019006224-326.99825574491575j),(-238.03120627339283+245.19435163997525j),(336.9989321378024+33.31627335478507j),(-165.60988003885507-285.09897888461666j),(-138.63939592541442+308.1615491815869j),(331.6654696575345-84.00207933611955j),(-258.61352596244103-207.54790527290487j),(-21.910646719889513+332.59296184945174j),(0.7337656991719828+0.679402604291926j),18
(-101.56502026448035-341.85985502605166j),(334.83135442581516+122.09278761658027j),(-299.4798458853399+195.62299572260662j),(23.87117781945944-356.40058794171887j),(270.88809906443475+231.25645925529304j),(-348.3278931028105+79.41274160527713j),(146.32227092980136-326.3732155169438j),(173.0701259190583+311.5013732222787j),(-353.6173302672608-46.728123046892655j),(250.4756770971615-255.53267851950883j),(53.60963066733353+352.79285533428305j),(-314.6867101176235-167.0256081402845j),(323.3069509791775-152.73762820335492j),(-72.55478076096796+349.96738121257613j),(-236.40432984111195-266.43644166798106j),(355.7084984913439-30.84264670434449j),(-189.64617373387821+303.3782780753315j),(-128.5594476166004-332.5292398148464j),(343.6284868601643+94.90922609564794j),(-283.02219996961156+218.85154095900248j),(-4.638130061340455-357.0390588919105j),(288.5775287195893+208.79264376530702j),(-341.00613189153813+106.9572885764697j),(119.86318841465393-336.9009314567504j),(197.43977910334365+296.5664172411036j),(-356.3470443514314-18.312036310106556j),(229.37554394152096-274.6331423137567j),(81.61206776652296+347.25438398360563j),(-327.12654712867004-141.2914301727747j),(310.20435137452625-178.02231550266077j),(-44.42128114871994+354.5179836264592j),(-256.9986807674775-246.60224671908966j),(352.24192030546595-59.14969233456916j),(-164.89972245556868+317.4488987173752j),(-154.73297663517351-321.07530575092073j),(350.23142775548314+67.11963501419257j),(-264.7573554650661+240.68264035537587j),(-33.11782181272539-355.3977069750218j),(304.42428701284234+184.99561211344874j),(-331.50692382133224+133.81887477285437j),(92.63873631020462-345.2774137196046j),(220.54870825181058+279.73777797011496j),(-356.80135433037566+10.220979367877796j),(206.81076539988317-291.979974671018j),(109.09338244593798+339.4985684360309j),(-337.47756342388914-114.65505558165128j),(295.1209853631786-202.17026625837082j),(-16.00413567189255+356.80486114600944j),(-275.95200263937056-225.19340768815152j),(346.52615070857263-87.07904589495827j),(-139.10032711227024+329.4924939110788j),(-179.91847991919795-307.57119032482836j),(354.5980149581691+38.90146091100748j),(-244.8019399762414+260.97689448643166j),(-61.38604435480089-351.487012813662j),(-238.6005908994585+258.0307503988788j),(347.1703377780807+42.430210371394416j),(-177.22331509094096-308.8516123467844j),(-134.90078852647062+327.49737226547995j),(338.8009808710142-83.40896327898804j),(-270.89870494643793-227.5941341972294j),(-14.331562373128158+356.0102530899008j),(288.0643599476108-198.81779649917198j),(-330.6980507460912-117.87587430107493j),(-0.1733258047686972-0.9848645416509234j),54
(-322.2138077834812+81.30036931593366j),(121.20785796619853-308.1984821511878j),(177.03687458462082+287.84492543657996j),(-333.25409776093204-36.56830288176731j),(222.1188295148391-244.04517388794258j),(67.21086413100089+328.8738555210562j),(-302.62076475162115-149.86408707059002j),(295.2537094215322-149.37387158748479j),(-51.0199048274015+328.7769145141618j),(-234.14452525456613-244.41927810303025j),(331.4669374879453-36.02327786815485j),(-162.87060436465342+287.56622494642335j),(-136.38837371612078-308.40969314382113j),(326.2300280218908+81.83204815817814j),(-254.35423802778178+210.39520804089335j),(-21.576774985243276-333.8332927609095j),(280.1978596645329+189.45422792737253j),(-314.03072305606025+106.91414532639227j),(95.93301228118908-317.5108407122582j),(199.12678242709893+273.3850438965719j),(-334.4374795293831-9.936594803088951j),(201.44631934632287-261.48346932741754j),(93.15478270082343+323.1288976465161j),(-313.02263042248455-125.54475784686178j),(281.7686444523037-172.75743469661614j),(-24.4662779665504+332.4652907016817j),(-252.4641153435954-225.4534743073022j),(326.8556331069386-62.42798018267334j),(-139.02781603324863+300.22670156165395j),(-160.33481259486393-297.1690998126298j),(331.06913058257135+55.70813035571855j),(-236.20384307706735+230.44458495864288j),(-48.15554623990937-331.7235527709033j),(293.8822365156807+166.8779060843072j),(-303.8424391618846+131.84523604721915j),(70.04559979246545-324.795778303062j),(-324.91239988479833+105.83424993726156j),(319.11882044430763+198.03261219234577j),(-57.31274999832344-343.02817278887665j),(-250.47236948343058+212.8300081188361j),(357.3164878978649+88.11064194695899j),(-177.50410633933302-318.36469039669305j),(-144.7106204157817+293.21124729462645j),(350.83151617712014-32.82961644038849j),(-275.49846868720664-253.88951425781613j),(-20.852722259776044+336.92624573299594j),(300.47485484994314-149.66451178035288j),(-339.04158378969163-157.66530346772112j),(105.61282120814093+338.5084168982422j),(212.5436343435982-247.78377097259173j),(-360.1873473378624-41.72495277431228j),(218.8714186154766+297.75990934582495j),(98.0337060422622-314.91752234023505j),(-336.2914690325312+79.4331280617713j),(304.76001504385283+219.77634816309376j),(-28.735395463692612-342.6706503753887j),(-270.3421426577348+190.65804902451384j),(352.53819046402805+114.30962402364975j),(-151.91111868870448-327.57260992283585j),(-170.58637067207655+278.04106764360114j),(356.23125564387135-5.451586537195666j),(-256.09026623688334-271.5114199143345j),(-49.498671649866615+330.6548855066685j),(315.37739058775674-124.53107296154211j),(0.26763716374326685-0.9635197707278558j),35
(-82.02872869680296-340.92131516988167j),(313.9590967076764+173.7372145042184j),(-294.016352659356+132.82724926147438j),(38.19952655009442-332.8312948434572j),(248.26279998344216+265.822041871562j),(-335.5567485464549+14.44245881325169j),(153.6509082989099-283.12052328638447j),(151.52109257210586+324.66566491777064j),(-335.13557359753605-105.74836969310473j),(249.88815264613305-198.0053620263066j),(35.8315824816201+342.9096536085889j),(-292.80549599027734-212.71530172027514j),(314.8767349897945-88.12951256499612j),(-84.33868829385293+318.2725863153429j),(-213.85991708735526-293.0820588449745j),(340.48979448337974+32.76698482027591j),(-193.96235597345827+253.83534294551637j),(-108.17102845003352-336.79873032466196j),(323.5244028146947+149.56595127948356j),(-279.3309157616055+157.6558390792702j),(11.044711583878609-338.3985204088242j),(266.10209229489107+247.6616066401764j),(-329.7689785199855+41.76137883711114j),(128.8793038700615-297.6813743966392j),(175.40355698207395+314.78703089864797j),(-338.96923452398335-79.3553666485248j),(230.59746261090157-219.73899559621134j),(62.77070262165823+342.5481498569547j),(-305.7811862923425-190.54867637176176j),(303.47927160205495-114.31812479975882j),(-57.7116654078908+327.47341909019036j),(-234.35501898096788-277.91376086657317j),(338.4108173135839+5.398295445199764j),(-170.97715537860827+271.4479426400517j),(-133.62261726261426-330.52556439349394j),(331.023889193517+124.43965563638574j),(-75.9437870255505-352.2233191618196j),(-240.0620796138817+297.43646803289323j),(363.4785812251403-4.031753529575141j),(-195.29505474331856-292.6074278810523j),(-129.56357280674868+354.5028345615023j),(350.48006064959014-131.99898952048449j),(-290.2245597963995-196.40080383939738j),(-2.8630642170608667+367.2384109377502j),(293.6538001902048-243.4596734213536j),(-348.86131115878027-75.63414255141444j),(124.19547225456539+334.05060576669615j),(200.10595749078544-324.47558046633566j),(-363.8727482232176+54.59061321400162j),(235.7232911080923+259.08957380937375j),(81.53474587886072-364.9156233295513j),(-333.38168186310776+177.988780352356j),(317.77377231194276+151.7292366633779j),(-47.23243416347957-359.7227506163644j),(-261.2010380484325+279.1293447241911j),(360.0864544267962+25.395068295913433j),(-170.09317024218717-309.54633414582145j),(-156.35704918709018+345.364618644287j),(357.3701114066399-104.11476845491832j),(-271.68365429122287-220.6609646187397j),(-31.9605183977572+368.4118417435536j),(309.9644235605395-220.60499153229182j),(-339.29993590233335-104.18181032141547j),(96.43269421219998+345.3889450758513j),(0.9437906848971324+0.33054370830708885j),35
(-178.01797466355745-287.8239631561416j),(334.8638883655858+4.770038976940009j),(-223.0658590720285+282.110640261645j),(-67.68634835429967-342.6685734710818j),(304.1373064054785+128.32126931003666j),(-296.5946657332748+188.97153884638487j),(51.10949604445702-354.66227501643345j),(235.3781735224912+235.82584865117647j),(-333.0341331704917+72.20143418758222j),(163.51406758712398-322.305248285775j),(137.18486014901947+313.8402654609245j),(-327.8274843237124-53.5975027276066j),(255.47110779726995-249.64375870241534j),(21.83649848130878+352.60877055118283j),(-281.6258137256764-172.69404007228943j),(315.4813341441061-145.7641687234058j),(-96.24253029950023+347.2833393192629j),(-200.20666774354734-270.19508506928014j),(336.0404321572901-23.656682814019423j),(-202.28637346686614+298.5299201057616j),(-93.75155897195035-333.90807409424553j),(314.5774744114556+101.40908534105475j),(-283.0341854080388+212.44515695877845j),(24.427237968129273-355.8656600032932j),(253.7764165287246+213.7935871041185j),(-328.3884042492062+99.79400067230377j),(139.55139428253835-333.3220336285204j),(161.24046693301548+299.4430737366079j),(-332.67745796906433-25.33645470846629j),(237.22456580281784-269.0962888463681j),(48.54130111784295+347.64702603136675j),(-295.3649978508463-147.298571369815j),(305.23266438059807-171.21989321290968j),(-70.22798325149967+352.37751110504706j),(-221.11696920812105-250.84091413791714j),(335.0712368697095-51.93234817264903j),(-180.21521657688763+313.042978987732j),(-119.21813215023545-323.0154515116587j),(323.00895204653256+73.84936787137457j),(-267.66642996264864+234.56223629824845j),(-2.4109968124621766-354.7967146972095j),(270.55420579714195+190.39617657244295j),(-321.6457972003155+126.74934655310528j),(114.6976351096289-342.21043784476836j),(184.26649531527204+283.1338302356253j),(-335.40316633544717+3.086375690994874j),(187.39624370201471+277.8562355587198j),(110.94897326463449-335.88918918386514j),(-320.28557901733603+124.45565410411132j),(272.6736638297784+186.8222022304967j),(-6.309799724062561-348.2222879542405j),(-265.116089688885+230.26167900420955j),(323.85308023843123+72.42594147995595j),(-122.77952850718407-317.00998265818845j),(-176.79367577930896+307.2733440942031j),(334.5344764887856-51.027226297313206j),(-223.8956042793489-246.15539062328176j),(-66.36310764035578+345.86029488451123j),(303.38213763149736-168.09940909926814j),(-297.0134016692801-144.5189206942505j),(52.36620655038053+341.1972102455567j),(234.29168215533238-264.1506608874183j),(-332.9894966575187-24.810273840972215j),(164.54709548936515+293.86721168283543j),(-0.9985854667068703-0.05317015781264872j),45
(-25.4274671505909+359.9680628070834j),(-285.78408925115065-214.44597552012794j),(367.72588187945814-103.11500405958805j),(-154.66025722013006+337.9521599156457j),(-182.48127639169417-301.6678125641208j),(373.2275392205071+23.37101341426296j),(-264.55269020559535+273.6751385728164j),(-56.3590714659895-351.16591035778106j),(332.05687096299727+146.9344717706466j),(-341.36265205016434+175.1748784990566j),(76.81086884222943-356.7505023539783j),(249.3622936413513+252.12368710505388j),(-375.4850113749742+54.76889575790918j),(200.37556435098915-317.72323200451643j),(135.4848132972236+325.7846855231739j),(-362.65274686663355-72.4859699483735j),(298.8831764491406-238.96448266153868j),(4.664876528056965+358.70611539413414j),(-304.4705408284658-190.6764220322759j),(59.462701632187446+348.6793561112205j),(233.24898137241766-226.95491342203823j),(-338.8370949726669-76.84369415098004j),(172.5937678316882+318.99458840434477j),(132.11259440416248-305.2326565794344j),(-330.83186901065557+46.598383354143266j),(264.1418807867782+249.41935783055357j),(14.455448987644843-345.3408746237017j),(-281.45592120669954+164.21330532617472j),(322.6588945629498+148.65408832350624j),(-105.00935891603467-342.2640110510258j),(-196.88374317912033+261.29325587084145j),(340.8272218092783+29.299536722533475j),(-211.34268407741456-296.3868294798315j),(-87.6911360537569+325.698329475341j),(316.37490240569076-93.71893935908446j),(-291.2474809883463-213.44629873162353j),(32.4672997522988+349.37463340778595j),(252.35971342626857-205.0178063741955j),(-334.7316073055757-103.8141814702245j),(148.56568042815132+329.36143178996804j),(156.78679229881465-290.6790748546885j),(-336.3573471893628+18.799960883550085j),(246.08583446993583+268.1613873785723j),(41.607589611841206-339.9907522663121j),(-295.92140090101975+139.06315695552098j),(312.83280865591087+173.42760210005486j),(-78.77466688458807-346.78638404150377j),(-218.48030755605987+241.93642260127808j),(340.45985419462147+57.00659210629789j),(-189.30610446922384-310.2161723879516j),(-113.71812190256813+314.5553948115071j),(325.5121926219652-66.54312611088282j),(-276.1647011803398-234.8532440075796j),(5.264582480538309+347.8390279519356j),(269.85903790139514-181.77158685955126j),(-328.4887378768412-130.12177788454233j),(123.58894769557219+337.62518391700644j),(180.45985010686564-274.2694026397534j),(-339.7350626722667-9.11850610221623j),(226.4584415490824+285.1911099736462j),(68.49405080439331-332.46966661426785j),(-308.4973159669588+113.0250402875625j),(301.0091726966165+197.09371823143377j),(-52.03697025900115-349.094401183119j),(-0.8470622877339343-0.5314936318517405j),18
(309.19850852269997-54.60445473475026j),(-90.28364952445483+295.56175007203365j),(-201.06110245108778-299.40517109587825j),(331.1049521133589+63.05134030781062j),(-195.52045852475266+223.88531311341706j),(-96.91996590417791-331.2103828934543j),(311.6065246577797+172.82252777179434j),(-276.30731798353133+124.21188468898288j),(19.341069981157972-321.59753946308126j),(253.1415160977156+260.9821554248993j),(-322.5417831116955+9.005686261770904j),(133.18349357043888-271.7687325888948j),(163.02101050090897+316.50580943349746j),(-328.442206566598-107.32667858479398j),(230.3712421342506-187.9550841850948j),(52.51463065324964+332.45022386463216j),(-293.2707368884253-210.23777848723614j),(298.7509299534296-80.63754079725271j),(-64.55873496843756+306.82154021750125j),(-221.42558726377078-286.85851923995665j),(329.77163642632377+36.76377499231691j),(-173.5589924133516+242.8246406139856j),(-121.8910363526772-327.6074316740876j),(319.5542037720684+149.56775886940997j),(-260.8555947062596+148.46237538456091j),(-7.1139389026026265-327.3888400715805j),(269.3763280165697+243.6682056077937j),(-315.53204984774516+35.53480187816615j),(108.55276083524507-286.23007944224366j),(185.5127823450963+307.29779841643983j),(-330.75103462669676-81.83641972236941j),(210.6448733148579-209.27807726451965j),(78.45075298619739+332.49961889787096j),(-304.60940595145996-188.97394839906605j),(286.3957191946079-106.15572714535061j),(-38.42158965899068+316.12216442277315j),(-240.3761900245367-272.48017251622537j),(326.3326101764934+10.241459744511246j),(-150.4892896823513+260.2134454068134j),(-146.08378867309432-321.91258911803095j),(325.46141430767534+125.3579460065507j),(-243.7382145911541+171.76488039097322j),(-33.523522726607894-331.0896451294293j),(283.8910751493241+224.79834661691584j),(-306.5075309052418+61.83701499781368j),(83.22887966076028-298.8637442420272j),(206.8199883195476+296.1275803792106j),(114.70947873008097-403.91078587374346j),(-344.21347592261344+187.65730092315752j),(297.5728405738419+179.14391103962882j),(-12.20493722871251-402.2272474792262j),(-282.9543547225105+302.6245090766445j),(351.11403225893883+39.7581891545594j),(-137.59311853333728-350.2449527331009j),(-186.31162329707297+379.74834251231766j),(360.74820553366504-104.59931791363474j),(-245.7751985901253-254.46431848782836j),(-66.37051264839306+409.38442002230477j),(325.27060130417163-235.87661811057754j),(-323.22294399249324-126.86276998075326j),(61.870270052726056+387.8267325004741j),(249.11771506463833-337.65740702505684j),(-360.251468148624+16.603043310326967j),(182.37413871260793+317.7710815837368j),(0.6155532813795963+0.7880952720216075j),46
(279.9852311050609+265.3397098202199j),(-396.79225772074193+19.486898984307544j),(195.27342010395228-288.68017866083494j),(162.9031622311552+326.28031212313215j),(-390.39098011982844-102.12266095714577j),(304.688347042932-203.96270849053656j),(25.4499561025699+346.4193674779956j),(-335.1710784352075-210.96172145169942j),(376.0018150998202-93.73958040304449j),(-115.18578216222646+323.23847504350954j),(-238.0378341911944-293.41989329856693j),(400.29603271061563+28.205737925769455j),(-241.41746990966826+259.6364191956261j),(-111.13781730936851-339.1857331012167j),(374.5329935243901+146.6239119635471j),(-337.45975956409507+163.56667481851326j),(29.66004967914907-342.5361953924741j),(301.9343809030389+246.70667866779988j),(-391.3025057237382+47.04282054332852j),(166.74890982753402-303.05230287154865j),(191.57869450214505+315.938628580316j),(-396.2126409811611-75.36376639959644j),(282.98571969868226-225.67153976450751j),(57.26597849345413+345.6622652181497j),(-351.57615000419946-188.34606956356495j),(363.83499713558484-120.07041648732789j),(-84.2078821605345+332.1606301541935j),(-262.9748525181735-277.7755847895407j),(399.18649194388513+0.5455837326279891j),(-215.15149710336843+277.12211087757527j),(-141.4883934318142-332.46909804818034j),(384.6194786874737+121.0933583825639j),(-319.1902894631801+187.42930693468918j),(-2.3087266564983793-345.58715300068434j),(321.95557103162736+226.49833659776274j),(-383.3141464223587+74.29835676540759j),(137.1596477593501-315.4893290788335j),(219.0309278715334+303.57956320743716j),(-399.5043415576486-48.12364707487407j),(259.4761267052722-245.93937705199124j),(88.7163370052092+342.69798501262824j),(-365.73628134511904-164.52776024728172j),(349.3449617931499-145.634559756497j),(-317.546858547777-160.66527804394354j),(30.99736785807383+338.07168990086916j),(280.4197045960337-244.26070583782274j),(-366.87058107116076-45.50798347506003j),(159.00020377036975+298.7679761405127j),(176.42779667830894-312.3419054835072j),(-370.3169193906705+75.34011147398259j),(267.11996970313885+222.10314939804556j),(50.37348793023858-341.364564215393j),(-327.45490685120126+186.76688070657528j),(341.83622466804155+117.66419182155522j),(-81.98005542180921-327.6993813101214j),(-243.64446359484526+274.8383405062956j),(373.80565657586277-1.488742873173436j),(-204.0819441204365-273.0551960115776j),(-129.3661353615815+328.54110248198185j),(359.0304689662476-120.45550938681217j),(-300.6632644154863-184.2652961678345j),(1.089504984376589+341.15960433159745j),(299.35830783106445-224.359242861723j),(-359.64646480322006-72.43291152454671j),(0.8835346930561137-0.46836571839347835j),42
(307.685925930307+154.29179663251418j),(-273.3673153874423+200.13436529469482j),(19.740275230858657-394.00309810017006j),(249.72336468486745+271.7835648859042j),(-318.8468912652736+68.47383699407567j),(132.1760815275365-353.7982281755631j),(160.5327482683604+355.2886368221244j),(-324.4544738912108-71.7493853184717j),(228.0831902734419-269.35067954592296j),(51.26741627202114+394.36465356626945j),(-289.4888317251453-203.00030435437984j),(295.4683605197587-151.22066835680596j),(-64.40893659872086+384.12513600056997j),(-218.3224391009528-308.8659146823029j),(325.90503667838925-14.180422715212899j),(-172.03091366785185+325.85054188223387j),(-119.85469571236499-376.10765881199166j),(315.5870943063725+124.63309321471914j),(-258.14032274027915+226.82814383989728j),(-6.399051392118622-396.31691667647505j),(265.80479822955607+247.86116676539484j),(-311.9691310343882+99.44075160039414j),(107.85679810783833-366.96650856890096j),(182.7834541592859+340.0940541015867j),(-326.7860140811108-40.38176572701673j),(208.62509090225177-291.726720466848j),(76.90493051333803+389.7979778454505j),(-300.7381118493873-175.15451925030874j),(283.30469208790873-180.0063325894816j),(-38.59060039994441+390.75743279245484j),(-237.08272999425458-288.02409604236925j),(322.55687315247366-45.776045839258444j),(-149.2603537977956+342.8524385312472j),(-143.78001184878025-364.87608844396516j),(321.47312552520924+94.17856264908309j),(-241.26501124384183+252.07354306540134j),(-32.49751776933809-396.10010913009774j),(280.188972491005+222.35608590533687j),(0.6020449225189282-347.2395145905733j),(-280.91007289625765+193.55067673853927j),(335.85850781755073+115.41383811255828j),(-121.36506810404758-331.78781207809436j),(-190.49327588902318+281.9856196329142j),(349.52873713188467-5.960978729703385j),(-228.1554072337212-274.8458464749452j),(-76.25518151665563+335.1580932006538j),(319.4901901336693-126.5903716390477j),(-306.41477709000264-183.53424442192156j),(47.518668624848345+346.4188480202997j),(249.49920497773735-231.38956333891062j),(-346.35679696074317-69.27157602466312j),(165.35028101320876+314.35972000908964j),(148.3081959553386-307.2533526222828j),(-342.9866935225038+53.653544124416044j),(262.5047424888061+242.98972217841623j),(28.571158885226765-344.6949275514146j),(-296.72590021317836+169.86925669301127j),(326.83282990264115+141.23371517408953j),(-94.7387185840807-339.03219692889604j),(-213.35935673011568+264.84271775433666j),(350.2902776917241+21.81634814829698j),(-206.20146298871367-290.97328858458457j),(-103.31209888282213+326.69743955742456j),(329.94371806864586-100.32916617947492j),(0.8435428006922545+0.537061954899309j),37
(20.423250604474788+337.47849444128866j),(-274.8755902649695-203.58583050198754j),(308.809489545288-93.63319421938485j),(-95.00153970949845+315.73515984806323j),(-195.0212218898943-284.5391700061802j),(328.5885643276953+25.072150581976643j),(-198.54633102086183+254.50895586605037j),(-90.77933381119871-329.91071719191785j),(307.27744385201765+140.64220805201737j),(-277.26278563671127+161.45625569155905j),(24.81456391315526-334.026733118109j),(247.54109639950337+238.62487381775554j),(-321.3073641240563+48.213354785099526j),(137.30538567221524-296.37250754692604j),(156.8495877219862+306.7673572914863j),(-325.1722657661919-71.05865479171342j),(232.62608734872896-221.65672376495107j),(46.543944879960854+336.5484004159327j),(-288.37418231575555-181.44473735477766j),(298.856758546425-119.22263493969388j),(-69.58204593160559+324.24386604871825j),(-215.51473597830216-269.1410476742029j),(327.7152144693855-1.879684758051127j),(-177.00676054496768+271.3924435253745j),(-115.70504382063343-323.18111002429964j),(315.5926880530976+115.69832111973241j),(-262.29667455236483+184.60323464344913j),(-1.4263671666154707-336.80718249074494j),(264.00510843065774+218.80818317890987j),(-314.78623351711207+74.72928155475762j),(113.03067754931561-308.31531661327307j),(179.40353309371994+294.5559518880528j),(-327.9115868947295-44.489612605952225j),(213.35316886057265-241.26843715333408j),(72.36743931913007+333.4693237511733j),(-300.0314014446002-158.14505426892998j),(286.99571960436305-144.05079623513365j),(-43.718245752207245+330.6821584895381j),(-234.6321109271969-252.02436290577413j),(324.749285042453-28.819517634517606j),(-154.336938209317+286.5429927756009j),(-139.89193549025558-314.387875176482j),(321.8927593788633+90.01565877449929j),(-245.65570481681226+206.5714555149675j),(-27.658190378766943-337.43699680731066j),(278.78335284553464+197.59432355506934j),(-306.25507953725844+100.76803497128785j),(88.03422787758329-318.2894214396204j),(200.81192235052478+280.46370073952625j),(-328.5570745460468-17.636488234669578j),(192.71791361676304-259.3395647530529j),(97.72884161772544+328.26092545948256j),(-309.77281211266063-133.8355581050484j),(273.3021097207946-167.9591413617284j),(-17.57528884221533+335.00892635654844j),(-252.2512754183806-233.29841189236572j),(319.70971457354176-55.57532752054341j),(-130.6816189869763+299.86386190803j),(-163.18556681340294-303.58716061710345j),(326.1374296068972+63.75821405697791j),(-227.4461350098606+227.2206433108589j),(-53.713406092894914-335.91215447676365j),(-265.1507317332161+273.107071635357j),(371.2981791791159+8.797660744851015j),(-0.17328139182652055-0.9848723568293831j),61
(136.90222794220688-283.75026821554445j),(181.56251114004908+251.5661056221457j),(-354.3690571848039-17.563494141253784j),(242.88367416427593-230.529398444345j),(63.45469296038047+293.68050206380366j),(-318.8866485228556-121.22695914935562j),(318.49237257988716-148.480690387939j),(-62.58817228679227+299.0699771802646j),(-243.5272749403237-209.73092086743074j),(354.27341051591173-47.864383752505276j),(-180.80434939168947+267.0605739051067j),(-137.71467089178012-272.00790628237974j),(345.752347912829+58.73739251825319j),(-276.4108351483314+201.65508714192674j),(-14.680765400734657-300.27014135519767j),(293.9947487134482+157.9940229454124j),(-337.45198169137734+111.03251188267727j),(110.18897852884119-290.9834167930319j),(205.47293145856702+237.49340690320565j),(-356.2945573672457+6.5252550229298265j),(221.27952520515043-245.30904302172846j),(91.25660200677441+287.29409917911687j),(-330.5822868890265-98.79798885556738j),(304.6989357422598-168.9586276268816j),(-291.4177111022826-202.52028600242716j),(44.34715984552915+411.52766997880286j),(238.30081942147257-290.387732144848j),(-329.7724014336827-63.715233567974295j),(156.68467654461088+366.70276949190804j),(142.10304400352732-375.5036781729632j),(-326.8888569733084+83.05744669180842j),(249.4286813199264+276.02146973885976j),(28.13519847732951-413.6626660737452j),(-283.12766666969657+219.44374387953496j),(310.9814812540985+150.82352114808018j),(-89.35097033995376-400.09289173130173j),(-203.96119337875064+328.38847047388344j),(333.64586213289556+6.765001599310807j),(-195.66374721257205-336.49126349203243j),(-99.28925163624044+396.26802366548714j),(314.58762965738117-138.13948542007248j),(-277.50865620809907-230.81120276739404j),(17.798870033619522+414.5940249851158j),(256.1900271254318-265.7695476877125j),(-324.6509428140419-96.26806395946811j),(132.6612324274344+381.07479707612094j),(165.75570944091345-360.1649700631067j),(-331.19543607241553+50.31345346125549j),(230.93422886210652+299.90193930988903j),(54.59354177779039-409.5215488765066j),(-296.3237432116937+190.60324362402807j),(300.32876272722945+181.2261657932715j),(-63.395580731036446-407.66721461337147j),(-224.39659014928273+307.05798489104814j),(332.1670063199563+39.88795253668445j),(-173.45704819177067-354.8338528753866j),(-124.40851012385366+385.11494265473107j),(322.4675683567027-106.43827289108398j),(-261.82760868599553-257.6283069481566j),(-8.863071968156532+415.0130479554062j),(272.4433693194073-239.45432903473142j),(-317.45647110293817-128.20618812171762j),(107.79069860471755+393.01352495598644j),(188.34996502839329-342.5264790185214j),(0.8907173228292494-0.45455764300239704j),23
