v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,J,fault point
(-1.2415655745399645+8.076401082979512j),(6.80144284104258-4.290994789931249j),(6.684352504876529-4.397457725845985j),(7.885560609367855-2.5961049122239985j),,(7.668303147525827-3.1205933138607507j),(7.37189274778932-3.6245967954787517j),(6.184409311187873-4.772404766365224j),(6.883066980534655-4.211741413622447j),(7.734356856412295-2.981215728838542j),(7.5225283941385905-3.388757378404905j),,(7.607429100780024-3.2383501334310836j),(7.28320343547275-3.748697819441502j),(7.666127299596364-3.1249659122473767j),,(7.779458471728885-2.8775505870198184j),(6.954775736539891-4.138389768712249j),(6.824029987190014-4.269496060904213j),,(7.679821544658932-3.0972279883782328j),,(7.066053856426691-4.016978600514804j),(7.182151334010231-3.879237671930641j),(6.733140524758569-4.354085975610734j),(7.638046067026068-3.1802759022783j),(7.480203933363741-3.458644857760663j),(7.743470463393575-2.9608790185425877j),(-330.422720745933+440.089303015946j),(7.207487567175187-3.8475028163040346j),(7.868490920672318-2.645840774970795j),,(6.5587285804415245-4.50306813130617j),(6.569305080874817-4.494499000394075j),(7.742291085019481-2.963527315746434j),(7.093755167832276-3.985200334450078j),(6.859666881082609-4.234908791091176j),(7.795956064823119-2.8375914187543025j),(7.2811942445775415-3.7514004710437483j),(7.775148188453978-2.887799877256935j),(8.562839079174847-4.282282170052005j),(-9.014590567883003-2.9472897945539573j),(2.2344032337252795+7.812403903091511j),(6.338330014773368-6.410031245455872j),,(5.430958589648025+6.571460972002877j),(3.3212090149866924-7.736202103963747j),(-9.408942751719742+2.694589223960774j),(7.948369346172424+4.508752940771582j),(-0.11123114600675366-8.09495629154068j),,(9.471831792031061+1.8822226746252377j),(-3.5297617860844346-7.441431383813036j),(-5.244053167569475+7.03076535304043j),(9.810836042935136-0.9796806556378934j),(-6.506893616981122-5.857351058899358j),,(8.922989415829875-3.7190743376632858j),,(1.4619196037175475+7.960080594095352j),(6.919317659105603-5.993395563419278j),(-9.749544964259794-0.7814801143515884j),(4.758217624046978+6.929414797329816j),(4.050381116776006-7.518239111935607j),(-0.9768779992825071+0.21379750821234114j),28
(2.3499574651598363-8.868916285813896j),,(-8.705013739746569+3.0876071767790902j),(-8.964957978320346+2.4823163218558406j),(-7.74579972287135+4.355333291690452j),(-8.256494702793491+3.7932766371237374j),(-8.260655354315059+3.7878629873509846j),(-9.034229744707698+2.266504408577369j),(-8.356506289554373+3.6583838278664467j),(-9.113752208650101+1.9577309499135995j),(-8.582027435571145+3.3107654583630812j),(-8.700027632363282+3.0972427044008004j),,,(-8.990405873527639+2.4071386390247826j),(-7.659544738080109+4.4339594123929125j),(-8.526581936833317+3.4027283287890207j),(-8.694956997006184+3.106985607483192j),(-8.981471752180642+2.4340153622691143j),(-8.225559067068204+3.833021574754415j),(-8.691041653659433+3.1144705515193034j),(-8.652547414681852+3.18636129497976j),(-8.115634396345113+3.967454725539197j),(-8.921482402215211+2.601950529897473j),(-7.584801919683912+4.498988584211194j),(-8.343499849980546+3.67651172908187j),,(-8.768118727377011+2.9606048202423687j),(-8.723867214518936+3.050666794370883j),(-8.211110814994623+3.8512845918923286j),(-7.921621325354893+4.182035501011185j),,(-8.399119614243471+3.597674019209774j),(-8.202546373531405+3.862022378795515j),(-8.495588773119657+3.4521265699524193j),(-7.85691893124646+4.247959027021814j),(-8.294561785793778+3.7431232533629486j),(-9.014416829495794+2.3320320047915004j),(-9.030536520546601+2.2789865653730765j),(-7.521827549452295+4.551663813312915j),,(-500.70886489321686+557.018991041134j),(183.64635340782485-209.52138890988536j),(280.7461097693934-306.0643648981201j),,,(110.30614786840255-116.20607436344889j),,(457.5444639205954-510.4087229678226j),(-73.92766338140385+88.18385483472609j),(-368.9974701170837+404.78634981995936j),(515.8950569861609-573.0174444524129j),(-693.1731333884347-68.3271677956684j),(314.35432923136636+654.8564344418685j),(316.65466155535-716.0283222941194j),(-693.6280283058011+202.76779601994207j),(514.1395758800694+473.16282436677795j),(77.81641250077149-769.4994328783066j),(-607.3443260419765+448.5065264329751j),(649.6313629981712+232.29992189139452j),(-170.75282518538825-726.7441820471211j),,(703.8863620801874-37.61222387851808j),(-397.9693205991782-593.1091393275835j),(0.618712203491387-0.785617724628736j),51
,(-1.840010656676375+7.343256268773811j),(-0.7937333165791665+7.3968738322890335j),(-0.5838018412329058+7.372562098112147j),,(-1.3588983580801277+7.404109634236752j),(-1.7599996123462778+7.357741103602034j),(-2.262478096145314+7.2365878119370635j),(-0.7375899202440186+7.391532265477043j),(-1.5279266467223551+7.389845856172503j),,(0.2076615971988529+7.169499844857335j),(-1.4413602061281723+7.398102574450115j),(-1.640585070026808+7.376086509884407j),(-0.28848693098846523+7.3179719530646485j),(0.2482518191498717+7.153996101641418j),(-2.1490692317946887+7.270333360915919j),,(-0.16119663421317876+7.286863235170726j),(-1.5229977072709517+7.390369831310627j),(-0.24756276566184887+7.308478238049158j),(-1.0701698007999156+7.410957403273837j),(-1.078088237728839+7.411063069723097j),(-0.3766630325465008+7.336813752519735j),(-1.82831796501854+7.345483796643233j),(0.03381226579043606+7.2299904305334195j),(-0.9702208407510509+7.408200535001711j),(-0.5743754350752468+7.371191121133202j),(-2.156429180397139+7.268259814608257j),(-0.196512429210979+7.295962399906295j),(-2.2290448349992458+7.24693740238828j),(-0.7435710725987463+7.392141453948774j),(-1.1789338638809799+7.410962032052532j),(-1.8598438026572803+7.339390824598492j),(-2.0428559391442307+7.298487687060904j),(-1.6810958257042259+7.370299209125877j),(-1.7337285636429596+7.36211178264628j),(-1.0474353248655444+7.410562080183755j),,(-0.7100557260156672+7.388604156447537j),(-155.15647598555222-476.2513951462515j),(191.21941268450857+575.602113671556j),,(-102.7331912113655-320.2688678356774j),(196.92579207435605+596.779708772301j),,(-37.463059819134806-124.2365282579618j),(178.00648412707935+543.3296466090464j),(-175.74453157553964-526.5375480623959j),,(136.8273595457324+421.93588922209847j),(-196.37706920499173-592.7061447663298j),,(78.53789233305955+247.77879812022718j),(-192.4525376182542-584.7564858062381j),(151.9724860084837+452.6143504920261j),(10.427215006983392+42.63682105190425j),(-164.46170182270205-503.68268075977363j),(186.55708865048797+560.6500295289926j),(314.3976937876961-592.5235773705153j),(-563.1275004600981+149.04616718671758j),,(131.82988611552952-644.9193259712317j),(-517.9887849427537+358.45004180305466j),(0.7510109049944711+0.6602898004508213j),58
,,(-4.270054334663852-7.0722078552792045j),(-5.961825431073944-4.9994287078172235j),,(-4.608641040362082-6.8373842507520965j),(-5.469934602933341-5.936840809827348j),(-5.953417648786818-5.02192546330382j),(-5.803494403233854-5.3702195053818595j),(-5.001401142657125-6.493242116528422j),(-4.917094338380962-6.574758168532034j),(-4.231272101134936-7.096037516719374j),(-5.908879017630562-5.134983850501157j),(-5.888065410653542-5.184696254455691j),(-4.825257680059861-6.658500861649888j),(-4.1630111291627685-7.136571687656076j),(-4.942788462587121-6.5504025678493605j),(-5.858456873463952-5.252452572353903j),(-4.776477424379248-6.700979851801978j),(-4.4175269668034804-6.976052606486626j),(-4.899447233575223-6.591246091546487j),(-5.795611319442031-5.386350398202653j),(-4.605282353226083-6.839968187838828j),,(-4.781096630335248-6.697014590393347j),(-5.934316980083745-5.071611608191536j),(502.7366816399076+218.17979585384717j),(-5.891675567718646-5.176202737188519j),(-5.298912152522755-6.163636023843248j),(-5.054913386357235-6.439020215250476j),(-4.35788188464905-7.016024096822026j),(-4.512893396141957-6.908941171492112j),,(-5.108231964913415-6.382947330133011j),(-5.936303342898917-5.066532418778996j),(-4.3359218319338195-7.030366136578266j),,(-5.7622656708321145-5.452697047850728j),(-5.622137158240916-5.703512388072856j),(-5.8046151479098285-5.367911650426717j),(-5.627207441792569-6.727451431679595j),(-1.3744180981358283+8.590508523227511j),(7.273419228457541-3.5618458378805546j),(-7.337333063670507-4.324301167143153j),(1.514884846178779+8.741285456796748j),(5.522876973051415-6.145589449911138j),(-8.129920825164627-1.3803944716084828j),(4.214750540142449+7.798959448815561j),,(-7.905857155644146+1.7361313730059098j),(6.387559174123176+5.881368926631351j),(0.2551464914555801-8.780551743981567j),(-6.693161350149586+4.635552957596952j),(7.761599737083815+3.2283097247182075j),(-2.6033089072585085-8.502266825119857j),,(8.16504763999736+0.17154847305888676j),,(-2.013131978322737+8.405274937282162j),(7.547451482824667-2.9066650171122617j),(-7.026841816521825-4.9238116056023795j),(0.8689611335969101+8.804169358370851j),,(-8.03875390774464-2.071129256918204j),(0.4200392219239494+0.9075059515207177j),26
(-8.251479964006158+0.8581827504237469j),(5.178001546877185+6.600224030335481j),,(5.3721586124499705+6.402147013209088j),(5.813520952470652+5.829454004112667j),(4.611459427345796+7.054809561940691j),(4.794516952281583+6.925079284562006j),(6.037919916159204+5.434618330430683j),,(4.857273673949044+6.877120869096894j),,(6.217673547183631+5.0202360110693105j),(5.987261103237897+5.532877525522792j),(4.847870796860118+6.884425765011711j),(5.866516948317125+5.744709396351533j),(5.383207740985046+6.390059526261091j),(5.575118220070245+6.163780176884826j),(5.886468750155888+5.711606294262423j),,(5.881460442540971+5.719980642616434j),(6.269700711081967+4.8717450416806445j),(5.781578262975305+5.878458941223194j),(4.849553136324552+6.883121918013253j),(5.684332457798598+6.019122507507984j),(6.270418063687199+4.869566259230592j),(6.264073547347152+4.888699559452292j),(6.265540926368142+4.884301477983813j),(4.727883633736848+6.974004934554025j),(6.1485908922164025+5.1942613663330235j),(5.08917946410282+6.682655960429363j),(6.113327025688054+5.275266151481991j),(5.246449822584532+6.533340939743928j),(5.673251944986299+6.034402487251067j),,(6.224587104613624+5.001488787391445j),(5.333085296339823+6.444148433371892j),(5.543697347211567+6.203102990523187j),(6.2147878646993+5.027980952250666j),(5.7983373793697055+5.852933414903274j),(5.682440498197238+6.02174172676347j),,(636.8320585239303+235.55295164218597j),,(-351.8073564128128-134.03759879614347j),(659.3443135422798+245.29869257423374j),(-437.9234990641487-159.76935813851705j),,(599.4051702863387+224.36968621234874j),,(99.0254721152773+32.9128548351197j),(464.5100542436863+175.38311724074887j),(-655.3932377591575-242.97830375154743j),(320.4883929995621+115.64458974461812j),(-119.96701791785307-303.58801064642546j),(-176.797678234323+247.9785043445623j),(331.72675984725606+6.571304270643793j),(-220.52865409018438-255.84929603361837j),(-67.58816173579068+299.8726572224001j),(301.4824982220311-103.32372670787511j),,(50.07329455724113+314.267556092296j),(233.5376710150893-200.29806425354062j),(-329.7934664443642-74.36018389777587j),(161.4730556060016+289.36311029529895j),(0.7215957722793672-0.692314626039739j),52
(1.6598337556688891-7.879662585791577j),(-7.560110487659863+2.975074038532731j),(-7.204050749644681+3.526450269329665j),(-7.026244349900678+3.7427929345070217j),(-7.667103288584264+2.761195702908112j),(-6.941666113340469+3.835879492510345j),(-7.402184934939083+3.243871516297347j),(-7.532752813941767+3.0251451780937404j),(-6.8112018344130405+3.968900807737829j),(-7.678141039757614+2.73721628710205j),(-7.841235053856182+2.321048630556958j),(-7.908700080546673+2.0949670524899675j),(339.65716975615726-423.9210938155521j),(-7.383679867232948+3.272522022959036j),,,(-7.375324242270703+3.285288951166513j),(-6.599510205359825+4.161174132000881j),,(-7.7534179043965255+2.561523828244714j),(-7.7508278046407995+2.5679659167851576j),(-6.420406303382101+4.304349679898563j),(-6.736757443121001+4.0396248575135285j),(-7.748295378842955+2.5742342033888352j),(-7.255980829822748+3.4571549085521505j),(-7.429259976342429+3.2009833161729553j),(-7.588075245282111+2.9221060795433234j),(-6.514514979843529+4.231173271660557j),(-6.518316876857514+4.2281233777700695j),(-6.343948845603002+4.360652772226382j),,(-7.540393018690779+3.011327864003438j),(-7.11094699382207+3.6434901511671045j),,(-6.866905796612971+3.9135827100455156j),(-7.86782865652551+2.237488366046435j),(-6.7878515596907185+3.991468549684544j),(-6.889126425212194+3.8909131654571736j),(-6.732732314691427+4.043348832876715j),,(-6.183430337735299+2.9920115224149013j),(5.746381222006449+4.295975321546847j),(-0.6993082635446831-8.13752380804646j),(-4.908783472441816+5.450758678276422j),(6.5788126308695425+1.6088676483119744j),(-2.971001368784527-7.377782841758721j),,(6.58855961027941-1.2794298805370656j),(-4.871168987112882-5.695445746296858j),(-0.754108061439563+8.101160422780104j),(5.774403294667959-4.007733942425803j),(-6.162194028537729-3.300889775305974j),(1.6063758548894858+7.961380698067964j),,(-6.68263304433844-0.493555576106657j),(3.76598151585279+6.8260255854025305j),,(-6.367404826278411+2.375498041217977j),(5.454648950035914+4.837071916394301j),,(-5.2559288503745485+4.947494216666758j),(6.461209291174377+2.2432395294407166j),(-2.482996375993743-7.634338459104217j),(-3.4871958479933083+6.900803299894209j),(0.990724482248838-0.13588598262062124j),12
,(-2.3727598304180737-8.090730763337413j),(-2.7984085671358176-7.86718523048133j),,(-2.893690888939635-7.808343834346204j),(-1.6621808719373181-8.340928485736347j),(-3.3988206920155255-7.4319361056749305j),(383.56820399175984+408.65812978007534j),(-1.3761355482634017-8.403571517832761j),(-1.4875856895750557-8.381611936402289j),(-3.4487410959741425-7.387953751930991j),(-1.4138428973784918-8.39648724898081j),(-2.190960713284693-8.168431245462587j),(-2.374864056901889-8.089772369322489j),(-1.6563355523712704-8.342416514707432j),(-3.314191667189829-7.503424818154167j),(-1.7323485712882216-8.322374802740493j),(-1.6346629916285895-8.347856824022617j),(-2.5478038040141264-8.006187684306099j),(-1.8675702825097185-8.28296911884169j),(-1.3021602818079079-8.41645189159142j),(-1.3261221816393893-8.412426789156381j),,(-3.5751996904525005-7.270060683626246j),(-3.4897467438632868-7.350769996710884j),(-3.2189505070260265-7.579518555055417j),(-1.3691724462680208-8.404841283761664j),(-3.6762733452404817-7.168565787464723j),,,(-2.593033625626-7.982712375574047j),(-2.9997206110011834-7.738684262166053j),(-2.489649207146843-8.035372591129457j),(-1.9914995987694692-8.242531057609579j),(-1.4310888819966068-8.393129748912507j),(-2.245703682565481-8.14608059441278j),(-1.7023566579274103-8.330461861903027j),,(-1.3982603751861684-8.399457463077693j),(-1.8409494706970209-8.291111579241603j),(-2.405732126206975-6.893618881316974j),(-5.073369295621809+5.612530992764573j),(8.482369463771644+0.17119963651567183j),,(-2.390119524105496+6.796824222368991j),(7.9491742422614-2.3233229530200155j),(-7.131018439381273-4.014059913110862j),(0.5920161144116918+7.1311705434331j),,(-8.283894566746117-1.7085735784211464j),(3.5001197859708046+6.573759749796941j),(4.091619702045527-6.165159165274162j),(-8.40086475520091+0.8105708977007673j),(5.970531398080165+5.194296392488745j),(1.2496498712409596-7.032048886344994j),(-7.467301813160896+3.2283530013213975j),,(-1.748589418662383-7.019576714845059j),(-5.599948341369415+5.242427643430899j),(8.455937769779805+0.7404494324994657j),(-4.528166562528883-6.129302303232961j),,(8.160130985446061-1.7769779607954779j),(-6.741493786541553-4.472554995794514j),(0.13174318137972013+0.9912838817210488j),7
(-7.717235031425347+3.3049448651796567j),(6.732745224870554+5.224492641327857j),(7.472174353237329+3.400928604365463j),,(6.8455830245899+5.057559784737817j),(7.4549548669211285+3.5045076200185905j),(7.332923110109419+4.00793073082105j),(7.4170277620002425+3.6921001177716453j),(7.290202001318993+4.139142956260711j),(6.629204982440402+5.364024314551836j),(7.359630361930393+3.9176240888834597j),(7.512611346162888+3.0304696088971963j),(6.795909266008774+5.133150361595943j),(7.093254299204425+4.616243551864132j),(7.333887901242314+4.004791818102452j),(6.573242956656525+5.434756104611993j),(7.48163143594892+3.336047385881218j),(6.747319290499184+5.2038636107529195j),,(7.008150889036395+4.782171963948555j),(7.3094663228132495+4.081750900669845j),,(7.510339737287062+3.0633928222178097j),,,(7.187563027699517+4.407997068316985j),(7.256088306011292+4.234716778659437j),(7.492962623799609+3.246969364191391j),(7.511884190365969+3.041420267879623j),(7.518437727558364+2.9181666104068666j),(7.4594352955273004+3.4790206574443916j),(6.537017844706819+5.478951098838486j),(7.462242627269727+3.462570106927812j),(6.632595674687785+5.359638451321952j),(7.398638201661785+3.770170926800261j),(7.494080041663447+3.237283213168917j),(6.515801671656512+5.5042838944664645j),(7.1115518013014+4.578080888659393j),(7.3843558535348714+3.8266776552038757j),,(-563.878540952628-41.22126428743293j),,(-254.31026732958102-13.956646699871236j),(-378.50320002053303-29.35130063423135j),(707.6631662832101+49.11222062861587j),(-469.10164955482924-29.472951300297545j),(-145.79580897137137-13.810939392462062j),(643.7288459665772+46.01502917574456j),(-625.2315917036834-41.303645824064375j),(105.14343463998047+3.456488028542605j),(-55.86149778457271-70.42587047556103j),(-38.23522366804171+80.89622692788674j),,,(-1.6148668497575738+85.39047697167646j),(85.45980970554119-53.08214836145119j),(-100.74477627064623-21.811236846242785j),(35.207430027847+79.2065971203308j),(58.57501266768167-73.0586094821533j),(-105.36575840578004+8.29948578850199j),(67.62701685575902+63.11788522450445j),,(-96.81068983060379+37.37235279278985j),(91.58980503332702+39.13624426871911j),(0.19026001089874486-0.9817337359247718j),49
(-0.45039626817094014-8.270866361788629j),(-5.659587731493203+5.785530658623173j),,,(-6.5143460142585825+5.172663083495427j),(-6.594406674625102+5.096495433699974j),(-7.116066960269193+4.478309750921561j),(-6.140424667529328+5.481100961270307j),(-5.677924205334407+5.7755318109046545j),,(-7.0425878309654015+4.581302920455474j),(-5.520183623894888+5.857767307741156j),(-5.242711911767689+5.982764956437068j),(-6.407379503830299+5.268445429619323j),(-6.787193773904021+4.895301777327167j),(-7.167378141053666+4.402294079851927j),(-5.6254725450233956+5.803821394930637j),(-5.61234112997795+5.810754528692043j),(-6.3298807821932215+5.333877764965589j),,(227.9563628443602-509.9595196932961j),(-5.497442090648475+5.868933318337845j),(-5.512216091959993+5.861698684500553j),(-6.241089213706669+5.4050366712380224j),(-7.1863091776405845+4.373319872868658j),,(-7.195005076919378+4.359834096046089j),(-6.599665224919926+5.0913503734699885j),(-7.082077743233431+4.5267666523045005j),(-5.821485406659378+5.693070524394452j),(-6.267676803791561+5.38414078759982j),(-6.651627964984466+5.039523948954341j),(-6.666645320082652+5.0242045384659795j),(-5.142156033327288+6.022259627858531j),(-7.163195708426949+4.408625784377711j),(-7.068362382984419+4.54591673024012j),(-6.585298917905536+5.105364213614049j),,,(-5.874134380980742+5.660907911678256j),(-6.138159598411892+5.174581721491644j),(7.802388135159427+2.0730016563292386j),(-3.2071650372689633-7.657523240563484j),(-3.9610003556380593+7.098810787332843j),(7.9514604458347415-0.8450903420589446j),(-5.56287591235318-6.086602287036541j),(-1.2885156642640245+8.135329345206376j),(7.106197901994396-3.657503290913033j),(-7.222945848432804-3.754548100086359j),(1.5450986767252917+8.154520133419656j),(5.372301087107594-6.012543279487149j),(-7.979782113377444-0.9529854417927717j),(4.185497509896948+7.153983332501022j),(2.9665948283768393-7.615711157547315j),(-7.7387418824478935+1.9677486123815473j),(6.302497391903712+5.2588366640509285j),(0.18991412323150136-8.266529829136879j),(-6.529967379778497+4.642414533092316j),(7.631366229311409+2.706069345295034j),,,(8.00592818422018-0.18509355337885225j),(-5.084498525763084-6.514847615798055j),,(0.8740561934799663-0.48582483534635373j),20
(7.312701710738976-3.080996151991952j),(-6.868253061827739-3.951334966713083j),(-6.999118177564942-3.4911321204440267j),(-6.54823282935768-4.646399376450614j),(-6.663993527656226-4.432667772735513j),(534.3317880737713+39.0310861706721j),(-7.091414110202058-2.771532209301097j),(-6.737616926582809-4.278296044098052j),,(-6.378663524987852-4.913423557398547j),(-6.791258560302198-4.153854757805636j),(-6.834462862161402-4.044279541570693j),,(-6.560573005389082-4.6250194978153j),(-6.941522490872118-3.7196425176545014j),(-7.092358572250511-2.743772974346451j),(-7.04384036462809-3.2560379025166806j),(-7.085169902736665-2.8908664505510595j),(-6.619494700482487-4.518513751379946j),(-6.440484482910246-4.821345280640888j),(-6.876599457842521-3.9272247814635906j),,(-6.6420657525794535-4.475600266041244j),(-6.140286993190969-5.224617361751689j),(-7.087008130783373-2.861960289183113j),(-7.008930623438164-3.445516901241238j),(-7.068305817406625-3.077118317347371j),(-7.077726288895748-2.9851026235366134j),(-6.83685721334075-4.037920729897323j),(-6.86506299828271-3.9604217551830567j),,(-6.935339402678556-3.741232209066344j),(-6.983513160921399-3.5589085987169304j),(-6.668150268364617-4.424384009088159j),(-6.959466295202732-3.654228553630209j),(-6.9621797711211135-3.6439453345756583j),,(-6.175654763030378-5.182238372875792j),(-6.968360528027595-3.6200998586747217j),(-6.25159240138948-5.087077078200314j),,,(5.984189315350788-5.283089257422908j),,(3.0007473886834983+6.651955673551155j),(3.9073504895154216-6.824528911332944j),(-7.680783572138758+1.5221362912665923j),(5.292322058763215+5.001387389119127j),(1.341895162724028-7.512557168882097j),(-6.899579440153355+3.996791677485346j),(6.922088710027101+2.7253926392204613j),,(-5.255578798573554+5.971645889035164j),(7.686244054121023+0.10858592001407974j),(-3.950634051969923-6.101704873004809j),(-2.954364904702135+7.199742233053458j),(7.489230011108225-2.5217995330255567j),(-6.015874016084393-4.1792522376847945j),,(6.3556833041581395-4.836832455687942j),(-7.328825359093882-1.7341816262017469j),(2.4224306517868595+6.913951665005145j),(4.4273546226717695-6.547016605108622j),(-7.725302735233214+0.9277494283080081j),(0.6416632462163148+0.7669864917031727j),5
,,,(-7.60682758370063+1.814950283408875j),(-8.051228564022905+0.8192652375128517j),(-7.760514006634968+1.543187588088944j),(-7.952945259046102+1.1114944097133905j),(-8.216510252527716-0.1863292607860838j),(-7.63192356274985+1.7737167730182335j),(-7.580316201586311+1.8573610917490064j),(-8.106983559375312+0.6102790697567626j),(-7.729609300785199+1.6018597282055076j),(-8.203976285768055+0.012348765717411947j),(-7.962333345737585+1.0864497295722892j),(-7.663635048653898+1.7200015897640235j),(-8.153929594032574+0.3863510351343302j),,(-8.206590302861828-0.6733341318211662j),,(-8.07573196169952+0.732773440567138j),(-8.213080850413546-0.5779583548758624j),(-7.6115694137403995+1.8072422123483538j),(-8.092724112906648+0.6681271046403265j),(-8.198987044691853+0.06546212363673742j),(-8.201446295720054+0.04020369005760038j),(-7.547991469739212+1.9075704022910942j),(-8.015548121398943+0.9339698373327165j),(-7.8507685555483375+1.3571242145100009j),,(-8.069260852240507+0.7563276133345538j),(-7.6888752694249805+1.6758730304230691j),(-7.5240791987992495+1.9437109588193995j),(-8.021672497423104+0.9150949959927113j),,(-8.211002724040158-0.6122593850727199j),(-8.09342526335086+0.6653647026749783j),(-8.207493098907857-0.6618060468248892j),(465.7618899393809-285.7504324753018j),(-7.722153518394278+1.6156788321186075j),(-8.21960973535825-0.35116553864306477j),(-7.4532286700454+0.7684451087389608j),,(1.822306045755972-7.949082553992339j),(-6.883913591445442+3.525931922872929j),(6.422914028100152+3.725891155185484j),(-0.8091434136503488-7.988624857298297j),(-5.453761026942642+5.842498854496695j),(7.341395641981947+0.9907611861968475j),(-3.339409008284281-7.0291848743472825j),(-3.3416124047057103+7.428457832013484j),(7.341831367647583-1.8682640579613767j),(-5.452079521732842-5.190741145227973j),(-0.8115931652513706+8.0854837427073j),(6.424166717343608-4.493661771312608j),,(1.8199162818690167+7.731415105957941j),,(-7.453130209338354+0.12239262847191235j),(4.223844116317125+6.410528415223303j),(2.3940132064788826-7.800614743128909j),(-7.091277805732688+2.932672136914869j),(6.099577733677091+4.2880013362177785j),(-0.21450256232101927-8.068633567058415j),(-5.842656897985503+5.37621925167172j),(0.9823180261049674+0.18721991237376567j),37
(-2.52061571322124+7.732727690015215j),(7.875151549848784-2.260946767416399j),(7.334963961098367-3.1664918126201j),(7.6715678902523985-2.666847027685061j),(7.847481202607997-2.3232156290391206j),(8.134052860463392-1.4402489712407323j),,(7.231828566346082-3.2925966017939015j),(7.297209814953737-3.2138390976651086j),(8.158130846763607-1.3119045262411106j),(7.4383362168956575-3.0290941015885j),(8.144854807779401-1.3854106811482574j),,(7.60274485277316-2.782662223199992j),(7.088231807380708-3.4526440222874313j),,(8.131818672965126-1.451125480284291j),(7.454479980216632-3.006521068273044j),(7.289603426076142-3.2232081104455426j),(7.291006412122833-3.2214842127371295j),(7.35584399287575-3.1396827123683684j),,(6.962421002542823-3.580082551164637j),(8.006817917949276-1.9166864303934619j),(7.931568395850164-2.1244921868272977j),(7.433019660185475-3.036458382546099j),(8.149030374964974-1.363095294528331j),(7.392267123160592-3.091801517448886j),(7.758828631596801-2.506262211369236j),(8.093638321841762-1.6181887400753856j),(8.16389236342057-1.277391262877907j),(7.898337604529979-2.206525304080271j),(8.100354364713263-1.5909837350685825j),(6.850630037985257-3.6845682850658132j),(6.89961256885629-3.639739392967783j),(7.955510875377385-2.062038128825225j),(7.367762776304934-3.1241732301488088j),(7.428811333180346-3.042263495431741j),(7.562185686198084-2.847111461423985j),(-391.52564673481714+382.37613528690576j),,,,(6.38113259577508-5.143390539713996j),(-8.01614616569206-1.9573050927795625j),(3.2202211112883474+7.487756288537731j),(4.159120449674197-7.011168674107208j),(-8.20181522424388+0.9098837929383163j),,,(-7.36184241444749+3.6632911695811647j),(7.400652374816506+3.614482311516481j),,(-5.601266835386064+5.958601808276701j),(8.211230060465404+0.8556177620846938j),(-4.233748962856146-6.983419545131422j),(-3.140249509578037+7.508785749492004j),(7.994988546901103-2.010242297012133j),(-6.4357626209457015-5.101014367637864j),(-0.28654211626363274+8.119991570062629j),(6.778968963912891-4.624720362127229j),(-7.832980338341426-2.580724311802941j),(2.6029975389891264+7.715787618870378j),(4.715235283066158-6.660874397364237j),(-0.9991651920904147+0.04085240402870753j),39
(1.2021218116593313+7.988894874063222j),(5.329896746007903-5.961298520637007j),(5.209564342564638-6.024773831647648j),(6.254748675209084-5.267995563962852j),(6.064074567292285-5.446599018918395j),(5.932824507081564-5.557145023776435j),(5.524187444383479-5.847614687644749j),(6.71428749799796-4.721453012906541j),(5.309517157156585-5.972409516468959j),,(4.980398631910971-6.132099745353054j),(6.115778137516791-5.40039034678423j),(4.469500223289543-6.313435883459748j),(5.232514881780971-6.013058850806328j),(6.256688567390657-5.266057638016789j),(6.716571795514809-4.718195419478103j),,(5.976404839507378-5.521473511524472j),(5.575399551303551-5.815205414869489j),,(6.10762773610438-5.407779421711877j),(6.031890475649135-5.47458228410554j),(6.013442551089075-5.490360028438973j),,,(5.403044709079911-5.920170657105128j),(5.980017595759987-5.518471263100997j),(5.853237934254855-5.619775834020185j),(6.496153855246339-5.005062603906168j),(6.254689044791263-5.268055092931463j),(5.911916050441987-5.573908402464446j),(6.580349015492493-4.90157912775474j),,,(6.343069034523504-5.17705717227708j),(5.271875666497364-5.9925414069350325j),(-181.4018233853586+513.2497957223942j),(6.488323677314552-5.014345384480584j),(5.169171427992718-6.044954157124423j),(6.187025531198883-5.334063895981457j),,(-8.763103267335115-0.5442163443039831j),(4.183378456823335+6.867379581150759j),(3.75245408202272-7.68120008853136j),(-8.677887185370658+2.3327918503976557j),(6.641501139668707+4.887094390149404j),(0.7230170682638497-8.186318079803534j),(-7.5074961533768825+4.918083037766945j),(8.26910015777808+2.295675141129932j),(-2.3968336595896576-7.667732129850124j),(-5.39828826549907+6.8883650183161755j),,(-5.2169589138096075-6.190291719922201j),(-2.6140212216745757+7.997252859386775j),(8.347907605150098-3.3884324950157767j),(-7.3847003552804935-3.9387516513633076j),(0.49713072950252934+8.106079477411386j),(6.789261116281516-5.770319844025934j),(-8.628980628400095-1.194668347896768j),(3.5461161874973524+7.201236039127485j),(4.381613489783819-7.430625267086384j),(-8.79420174550601+1.6988089424973762j),(6.151657708694643+5.395873754264949j),,(-0.8870760872491066+0.4616232396996661j),36
